county,state,total_exp,medical_care_exp,edu_training_exp,exp_per_vet,county_pop,vet_pop,med_patients,state_va_fac,hs_grad_pct,clg_grad_pct,median_income,poverty_pct,unemployment_pct,severe_housing_problems_pct,smokers_pct,obesity_pct,inactive_pct,excess_alcohol_pct,diabetes_pct,food_insecure_pct,age_under18_pct,age_over65_pct,rural_pct
lake,or,12861.347407155936,5443.796407155935,139.048,16.001767164997577,7869,803.7454410216,404.0,28,87.91374111175537,19.44165802001953,48669.0,15.7,5.5,16.335227273,22.494732309,36.4,23.0,21.484203499,10.4,14.9,19.10026687,25.454314398,63.331222293
lane,or,350406.73085239273,157853.60885239276,11373.229,12.180886182522462,382067,28766.93252049,11111.0,28,92.483567237854,31.88616371154785,58818.0,14.5,5.5,21.149579832,17.436230522,28.6,16.3,20.996610375,9.4,13.8,18.194452805,19.937340833,17.52299447
lincoln,or,61069.335329003516,26958.269329003517,1121.73,11.455773401500803,49962,5330.878430347,2001.0,28,92.25021648406982,27.7298583984375,53883.0,14.4,6.8,18.911729141,19.659959924,36.1,24.7,20.914230166,12.2,14.7,16.460509988,29.334294063,37.589607681
linn,or,133994.1727081655,52094.855708165494,4428.43,12.129805773940737,129749,11046.6874083041,3824.0,28,89.85037899017334,19.51164436340332,65516.0,11.3,5.6,17.7023668,18.826363904,34.9,21.8,18.606168605,10.2,13.1,22.270691874,19.069125774,31.638267965
malheur,or,20085.62211643885,10081.862116438851,373.047,10.75507123703579,30571,1867.5489612075,682.0,28,81.26935005187988,14.940577507019043,46278.0,19.5,4.4,20.516569201,22.055052538,39.9,23.0,19.859958455,9.7,14.3,25.897092015,16.813319813,48.417590138
marion,or,208993.82190271013,86177.75990271011,8126.92,9.996162053648241,347818,20907.40634066,6235.0,28,85.22866630554199,24.118410110473633,64990.0,12.1,5.1,18.660348912,18.240763536,34.9,18.4,17.414257103,11.1,11.8,24.331403205,16.180588699,13.093694008
morrow,or,9654.364565825814,4931.848565825814,104.137,11.513288957862615,11603,838.5409765323999,343.0,28,78.11503791809082,9.078309059143066,59956.0,11.5,4.6,16.391359593,20.672678406,36.9,20.6,19.199907119,14.8,11.1,27.423942084,16.762906145,45.869506847
multnomah,or,466325.8217365001,255441.9950965001,22989.72,11.593365235487678,812855,40223.50821045999,11930.0,28,91.97461128234863,46.52032470703125,74707.0,11.2,5.6,21.838610827,15.964306067,23.9,14.1,23.686628461,7.9,12.0,18.412632019,13.88648652,1.3422471965
polk,or,66303.18901825974,24316.359018259744,3455.713,10.932886649859794,86085,6064.563837685999,1969.0,28,91.54808044433594,30.509906768798828,66973.0,11.1,4.8,17.576381737,17.942688668,34.7,18.8,18.649224703,11.2,11.5,22.337224836,18.494511239,19.926262881
sherman,or,2991.7691867810026,1893.5601867810024,39.024,17.017804073844374,1780,175.802305268,85.0,28,89.43089389801025,20.0,62271.0,11.9,4.3,17.307692308,19.421543721,35.1,27.5,21.616148844,8.6,13.5,18.93258427,25.449438202,100.0
tillamook,or,31201.259972152802,13365.674972152805,669.155,12.586327462374499,27036,2478.98047031,947.0,28,90.29865646362305,21.383773803710938,57533.0,10.8,5.5,18.747011,18.756161265,38.4,27.3,21.048908752,8.9,13.6,18.804556887,26.409232135,69.603960396
umatilla,or,64168.5956234088,29329.983623408807,1346.098,12.245451235911295,77950,5240.1985347201,2093.0,28,82.99950790405273,17.501720428466797,62560.0,11.7,5.2,16.348470806,20.792902262,35.6,24.5,18.966631194,12.8,13.2,25.087876844,16.048749198,29.066136067
union,or,30431.84008004202,16372.097080042022,782.243,13.991619261955783,26835,2175.004873295,1014.0,28,92.85875844955444,24.171661376953125,58779.0,12.6,5.6,16.083576288,19.914921567,39.9,19.4,20.759015173,11.7,13.5,21.825973542,21.48686417,42.096473513
wallowa,or,9525.947742137521,4509.036742137522,80.571,13.967808397033489,7208,681.9930136040999,355.0,28,94.26154136657715,26.871437072753906,51506.0,11.6,5.4,16.32,18.991709938,26.8,23.5,21.570634634,13.4,14.9,18.770810211,29.730854606,100.0
wasco,or,26270.952245738183,12865.45724573818,438.419,11.622356562278899,26682,2260.3808534839,903.0,28,87.63245105743408,20.442319869995117,55519.0,12.4,5.2,17.266896892,19.565991321,28.3,23.5,20.006664177,8.5,12.5,22.086050521,20.987931939,33.066275334
washington,or,303471.73377186665,128725.61577186664,22207.089,9.155876113239898,601592,33145.0240281244,8967.0,28,92.61272811889648,44.923973083496094,85385.0,7.5,4.4,17.471096908,13.135328135,29.0,14.3,20.160717442,8.4,9.0,22.466222955,13.856733467,5.5900398331
wheeler,or,2036.4252474710675,1085.0882474710672,22.397,11.973143238936062,1332,170.0827599597,74.0,28,93.30316734313965,18.914026260375977,43367.0,14.0,3.3,17.777777778,21.62456129,25.6,26.2,19.977059332,14.7,15.4,13.888888889,36.336336336,100.0
yamhill,or,72886.84047789747,33771.68547789747,3421.298,10.545989225910219,107100,6911.3327272157,2159.0,28,89.6376600265503,27.346420288085938,68266.0,8.7,4.7,16.759388039,17.664496255,34.8,23.6,21.18605871,12.6,11.1,21.827264239,17.83286648,22.603409515
adams,pa,48516.89967791887,17887.47567791887,2434.812,6.446905098583217,103009,7525.610961542,1716.0,55,89.23283195495605,22.594738006591797,70470.0,8.0,4.4,10.80628542,19.787184854,31.2,22.5,21.124327148,11.9,8.2,19.801182421,21.095244105,53.675781751
allegheny,pa,683919.9099738474,399615.7569538475,28561.452289999997,9.33818176924598,1216045,73239.08731636,21750.0,55,94.82640933990479,42.49502182006836,64236.0,10.5,6.1,13.86827977,18.484353224,28.6,19.6,21.925991128,9.1,10.6,18.631958521,19.347885975,2.4862917175
armstrong,pa,52129.3395748421,31765.650574842104,963.261,9.89095355885973,64735,5270.4058576989,2116.0,55,91.78589153289795,18.109081268310547,52958.0,11.7,7.6,10.39305949,23.352336831,44.0,34.0,21.570258987,15.1,11.7,19.099405268,22.598285317,67.486691519
beaver,pa,98655.97797751857,47955.23597751857,4305.596,8.034207963135705,163929,12279.490203663301,4959.0,55,93.75971698760986,25.54496955871582,56649.0,9.1,7.2,10.698302195,20.616179133,36.6,24.1,20.275592601,12.0,10.7,19.234546663,22.020508879,25.827523323
bedford,pa,34722.43562575008,17196.552625750075,785.186,9.755802867889049,47888,3559.1571596878,1511.0,55,88.65803813934326,15.888964653015137,52643.0,11.0,5.9,10.806000509,23.617325598,30.6,26.7,20.302782841,12.3,11.2,19.144670899,23.431757434,83.794863551
berks,pa,165120.54468284105,76694.70368284103,7091.104,6.844092131192897,421164,24125.99677469,6555.0,55,87.21307563781738,25.914478302001953,70057.0,10.9,6.6,14.94394801,19.715339709,34.2,22.3,21.053284321,10.4,9.6,22.181383024,17.598607668,23.736030838
blair,pa,134889.18292928213,73718.67940928214,2433.318,14.221525971950513,121829,9484.860006959,4840.0,55,91.73476886749268,22.268064498901367,52177.0,11.6,6.0,13.826491092,23.571558633,32.4,24.9,21.393609015,10.3,12.0,20.208653112,21.288034869,23.430824068
bradford,pa,39501.27395122778,16573.969951227777,950.821,7.566759597373351,60323,5220.368566346399,1710.0,55,89.77954483032227,18.666574478149414,55787.0,10.7,5.6,10.804828974,22.552492628,39.4,32.0,20.904476348,15.6,10.7,21.781078527,21.903751471,72.174315736
bucks,pa,189778.74020888127,56084.31820888124,13785.027,5.703762949303867,628270,33272.550401493,6272.0,55,94.29949903488159,42.233619689941406,92441.0,6.0,5.3,14.60514603,16.031628236,28.0,17.9,22.864155866,11.3,7.1,20.189409012,19.225651392,8.8296022864
butler,pa,156638.93290324128,94284.98290324128,5157.232,12.349634063439002,187853,12683.690229087002,5765.0,55,95.4414381980896,37.513877868652344,74721.0,7.4,5.6,10.476883392,17.876794376,33.0,18.0,23.706598938,10.0,8.3,19.69784885,19.413584026,41.964081757
cambria,pa,113648.42232322144,50689.11032322144,2976.89,10.46652744024851,130192,10858.273956861001,4307.0,55,92.011727809906,21.971717834472656,48653.0,12.5,7.0,11.906219928,23.020531406,29.4,26.6,20.860309196,15.5,12.8,19.120990537,23.228769817,32.006069085
cameron,pa,3929.8735558527296,1776.5705558527295,131.98,7.940498110333155,4447,494.9152435083,164.0,55,91.28073215484619,10.777586936950684,46151.0,13.5,7.7,12.300683371,23.827239202,24.4,23.5,21.19383112,10.4,12.6,17.674836969,28.063863279,47.354965585
carbon,pa,41493.199267538526,16160.840267538522,1648.058,7.795051175128182,64182,5323.018199025,1418.0,55,89.7186803817749,17.91592025756836,60593.0,11.3,6.7,14.010777521,22.660834204,33.8,24.1,21.543043529,9.4,11.2,19.172042006,21.725717491,47.162408619
centre,pa,63691.245060935486,22869.484060935483,7949.926,8.726287974444032,162385,7298.778730138501,2366.0,55,94.49177169799805,45.772613525390625,62795.0,12.9,4.6,17.752555883,18.518443625,24.0,18.3,20.862261872,7.9,8.8,14.816023648,14.86221018,32.217676472
chester,pa,270305.9519742368,147570.91587423682,10562.787,11.30348554406464,524989,23913.504460238997,7737.0,55,94.27804851531982,54.205020904541016,107491.0,5.2,4.2,14.076292978,14.804518498,22.1,14.1,21.739249077,8.9,6.3,22.469994609,16.829114515,13.276580221
clarion,pa,23419.158035744444,12620.609035744443,411.619,8.283430694966796,38438,2827.2293085006995,1210.0,55,90.56333255767822,22.982303619384766,52642.0,12.8,6.5,12.527472527,23.384894216,32.3,23.8,21.079636527,10.2,12.3,18.708049326,20.282012592,76.56046814
clearfield,pa,55760.820167446174,29352.18216744617,1266.173,10.116250849357485,79255,5512.0044963088,2335.0,55,88.08536434173584,16.77623748779297,48794.0,14.3,7.0,11.733547352,23.869653106,42.6,30.0,22.244349792,15.4,12.6,18.113683679,20.962715286,53.849734205
clinton,pa,26605.512167874327,9639.99316787433,758.001,8.805883679764174,38632,3021.3335918816997,1039.0,55,89.77739143371582,19.561098098754883,54652.0,13.4,6.7,11.95911414,22.930688659,38.9,17.6,19.315010571,9.4,12.8,19.903189066,19.160281632,45.690402161
columbia,pa,36371.01076048663,14609.47876048663,1365.764,8.040795080691357,64964,4523.31024426,1298.0,55,90.84244918823242,24.330310821533203,56176.0,11.7,5.9,12.064746847,21.667228506,36.1,33.5,21.233858693,13.9,10.5,17.537405332,20.060341112,40.85147485
crawford,pa,66881.76101401576,35157.77201401577,1845.752,10.271102167496148,84629,6511.644020606599,2931.0,55,89.85363864898682,20.43690299987793,52372.0,12.7,6.7,12.407407407,23.468551146,39.4,22.0,22.098370075,15.3,12.0,20.437438703,21.22558461,63.700782966
cumberland,pa,141979.85670190002,44129.74670190002,11378.452,7.574933162299417,253370,18743.380787640002,4901.0,55,92.88367652893066,37.425392150878906,69546.0,7.6,4.6,11.30004085,17.58605197,26.6,20.1,20.225427412,11.5,7.9,20.234045072,18.845956506,22.17785443
dauphin,pa,151361.19996070088,68065.7199607009,7436.272,8.353902024642249,278299,18118.622832087,5137.0,55,90.9959306716919,32.301353454589844,63265.0,11.6,6.3,14.158220468,19.987337374,33.1,23.2,19.124470887,10.5,10.6,22.494511299,17.398553354,13.323386796
delaware,pa,211927.47269440748,90882.43369440749,9742.363,8.318744901713673,566747,25475.895125807998,6671.0,55,93.16308307647705,39.49007797241211,75174.0,9.3,6.3,16.285937424,17.724774833,27.3,18.3,22.109502723,9.5,9.4,21.969414924,16.761270902,0.4638814696
elk,pa,17952.59735396599,8919.320353965992,328.619,7.1194249031409,29910,2521.6358902874,903.0,55,93.0084457397461,19.177091598510742,52952.0,8.3,6.9,7.2889550019,21.804560658,31.6,21.6,22.152217029,13.8,9.9,19.180875961,22.524239385,55.675201903
erie,pa,208463.1297250698,113169.00300506981,6074.077,10.970064164600611,269728,19002.908879764,8191.0,55,91.48550128936768,28.7121524810791,55181.0,13.4,7.3,14.178935447,20.873007712,33.2,23.5,22.085900193,9.7,12.3,21.138331949,18.629878989,20.019531946
fayette,pa,90512.75998091616,37531.10898091617,2165.781,9.184042776613097,129274,9855.437543410002,3505.0,55,88.81459999084473,17.672868728637695,45256.0,18.7,8.7,12.794893145,23.683333934,36.9,28.4,20.997146345,12.9,14.2,19.120627504,21.703513468,47.897603326
forest,pa,5619.141429450578,2560.1764294505774,59.171,8.085941614306407,7247,694.9272821249,220.0,55,83.7209300994873,9.557184219360352,40667.0,22.9,8.3,9.1525423729,25.716895013,29.3,21.0,20.517915421,10.1,14.7,10.749275562,22.781840762,100.0
franklin,pa,82212.97294683821,33056.99694683821,3692.42,6.757901195968879,155027,12165.459447066,2865.0,55,88.76011085510254,22.23102569580078,57812.0,9.4,5.1,10.773710483,21.092402733,33.3,24.5,20.169290478,12.9,9.7,22.077444574,20.105530004,40.352096673
fulton,pa,7946.868418815744,3568.0514188157435,171.18,7.63217370860608,14530,1041.2326451447,291.0,55,89.25627708435059,14.950260162353516,61202.0,10.6,6.3,11.522287637,23.966302734,26.9,24.7,21.997388526,15.4,10.4,19.786648314,22.009635237,100.0
greene,pa,21658.845183231715,7646.479183231715,621.921,7.899747071253274,36233,2741.7137520829,751.0,55,87.59779071807861,17.73278045654297,59324.0,12.7,7.3,9.9068001381,23.322849549,35.6,29.7,21.106327836,19.3,12.5,19.355283857,19.358043772,66.832962829
huntingdon,pa,27605.065913496463,14042.116913496462,588.221,8.012470496792965,45144,3445.2627219714,1202.0,55,89.77696323394775,17.821571350097656,55282.0,10.7,7.3,10.510776498,22.584310109,32.1,25.5,20.610359124,20.6,11.8,17.557150452,21.351674641,68.662470324
indiana,pa,49211.974967444214,24556.76496744421,1587.033,8.176144678420705,84073,6018.9706644171,1880.0,55,90.77406597137451,25.0,53533.0,13.4,7.1,15.794886865,22.94875675,27.4,23.5,20.475872261,10.3,11.8,17.923709158,20.008801875,60.069756976
jefferson,pa,23901.04102993871,10931.058029938711,644.486,7.471661616371379,43425,3198.8923290595003,1211.0,55,90.57630348205566,16.155826568603516,52856.0,11.0,6.5,11.382113821,23.976820067,33.4,31.7,21.650645078,15.5,11.5,21.222797927,21.515256189,61.460176991
juniata,pa,7297.309981534108,3054.0529815341074,188.524,4.864712953033085,24763,1500.0494483408997,360.0,55,83.09031105041504,15.186444282531738,59591.0,10.0,5.0,10.683760684,24.176455742,30.1,19.1,20.392344302,19.3,10.1,22.380163954,20.647740581,82.253612599
lackawanna,pa,116364.38151443358,46709.201514433575,4232.622,8.763142088090556,209674,13278.84226282,3741.0,55,91.49445343017578,28.689075469970703,56911.0,12.2,6.9,16.623013794,21.169333671,29.2,23.5,22.487086388,10.7,12.0,20.491334166,20.327746883,16.305488325
lancaster,pa,217177.3788919143,112102.55889191429,9015.039,7.437445326854168,545724,29200.53450447,8662.0,55,85.63796997070312,28.55344009399414,73006.0,7.7,4.9,15.176390603,19.501226009,33.1,21.3,17.375098222,10.9,8.7,23.432174506,18.39409665,21.257110955
lawrence,pa,51926.34733303607,25101.19933303607,1942.037,7.95355420552974,85512,6528.697232858999,2389.0,55,91.3058910369873,22.31778335571289,50373.0,12.9,7.6,12.955906369,22.639668056,37.2,30.4,21.18201165,15.0,12.3,19.876742446,22.533679484,40.318084032
lebanon,pa,154980.45137695599,93826.63056695598,3841.416,14.807691801178567,141793,10466.212658789998,4841.0,55,87.65351486206055,21.20448875427246,63605.0,9.0,5.5,12.70126918,20.539386852,38.2,22.2,19.738687953,12.5,9.1,22.676718879,19.869104963,26.555761859
lehigh,pa,103524.84859838361,36596.96759838362,5531.279,5.272934611436697,369318,19633.250974484698,3860.0,55,89.52655696868896,30.82707977294922,65733.0,11.7,6.8,16.059457884,18.380605612,31.4,17.1,21.8783249,10.2,10.1,22.507974158,17.108291499,7.925676043
luzerne,pa,240247.04421115477,121875.80979115477,5141.856,11.282080827755358,317417,21294.568606539,7348.0,55,90.16301822662354,23.558406829833984,52281.0,15.1,8.3,13.55218527,21.371823699,32.9,28.3,22.338676564,11.9,11.9,19.745634292,20.155505219,19.984855945
lycoming,pa,65092.06954725721,21727.82754725721,3751.453,7.166443472279929,113299,9082.8972277582,2513.0,55,90.4659538269043,23.466699600219727,56751.0,13.2,6.7,13.644270494,21.838950746,38.8,21.8,18.954919323,10.6,11.8,20.417655937,19.82453508,36.276494044
mckean,pa,28824.1657286685,13062.361728668498,546.771,8.27009681985535,40625,3485.3480384250997,1384.0,55,91.77875900268555,18.9547176361084,52359.0,13.9,6.9,10.377906977,23.405581806,35.5,21.7,20.61731087,10.6,13.0,19.835076923,20.054153846,63.53739931
mercer,pa,71466.44562126586,34865.42862126586,2002.186,7.866823336551556,109424,9084.536739145,3238.0,55,89.85431480407715,22.71393585205078,51743.0,12.4,7.1,11.341556599,22.648968058,37.2,24.6,21.452742316,11.5,12.1,19.190488375,22.228213189,44.488931566
mifflin,pa,23985.016152514258,11997.092152514257,501.361,6.513310732944605,46138,3682.4615216340003,1070.0,55,84.77564144134521,13.202662467956543,54517.0,13.2,6.1,12.803590285,24.860806519,34.9,22.9,20.602895127,15.1,12.0,22.185617062,22.066409467,50.466989418
monroe,pa,94545.67206931952,36465.44906931952,3739.421,8.870868448546943,170271,10657.995056257,2626.0,55,89.5662727355957,25.815731048583984,71686.0,10.5,7.7,18.496305954,19.96276061,33.1,24.2,19.66716126,10.6,10.2,19.449583311,17.822764887,38.353881843
montgomery,pa,245315.0054233453,81322.71942334536,15185.099,6.20732551396601,830915,39520.241829014,8617.0,55,94.35360288619995,49.64120101928711,94094.0,5.6,5.0,14.577772094,14.170799867,25.4,18.2,22.275345132,8.1,7.0,21.479934771,18.169608203,2.9337120596
montour,pa,8728.919762836524,2498.1067628365236,419.574,6.391428049956931,18230,1365.7229174152,280.0,55,91.10943412780762,32.98113250732422,63341.0,9.0,4.4,9.0235690236,19.894481246,32.6,31.3,20.355765504,8.5,10.0,20.559517279,21.519473396,53.769091805
northampton,pa,104850.51444898779,32271.845448987795,6388.09,6.2211670855197445,305285,16853.8335343919,3476.0,55,91.26390838623047,31.841819763183594,73903.0,7.6,5.9,14.443224248,18.632715936,31.4,27.3,21.546114099,10.8,8.7,19.724192148,19.530930114,12.768401431
northumberland,pa,44996.952209431816,17239.860209431816,1553.307,6.664872536165256,90843,6751.3597544839995,1640.0,55,89.13600635528564,17.862869262695312,47825.0,12.1,6.8,12.754582485,23.257773422,38.9,27.5,20.355660222,12.6,12.1,19.552414605,21.802450381,34.860570413
perry,pa,25711.3427398259,9677.2947398259,1027.559,7.631259701593999,46272,3369.2134385697,927.0,55,88.1353874206543,18.4520206451416,68991.0,8.5,4.7,9.1162531363,22.533290364,29.5,23.3,21.196090254,8.0,8.7,21.313105118,19.030947441,88.498770911
philadelphia,pa,767077.2136995798,358754.2730595799,31271.39,11.506274930710683,1584064,66665.990367762,17735.0,55,85.73903465270996,31.233051300048828,55102.0,19.4,9.2,22.929069138,21.632909282,28.9,23.4,20.629641018,11.3,16.3,21.601021171,13.994257808,0.0
pike,pa,41001.99055156624,15193.937551566243,1595.1,8.887653130539388,55809,4613.3653000787,1313.0,55,92.42154836654663,27.055601119995117,66614.0,9.3,7.3,17.235734331,18.59529887,29.4,28.4,20.284882239,10.4,10.1,17.398627462,23.492626637,70.761212502
potter,pa,15357.593951293595,6898.429951293594,325.459,10.291340103583773,16526,1492.2832008967998,626.0,55,88.87697887420654,15.270448684692383,51744.0,12.2,6.8,13.083397093,23.968715281,32.7,24.1,20.711487216,12.2,12.7,20.228730485,24.464480213,100.0
schuylkill,pa,96123.9263847126,46740.0983847126,2263.575,8.933829782318846,141359,10759.543076918002,3483.0,55,89.39179611206055,16.95003318786621,52307.0,12.7,6.8,11.4023145,22.859906444,36.8,24.2,21.067416849,13.7,11.7,19.66482502,20.742931119,36.461234481
snyder,pa,12404.203074937417,3456.820074937419,542.764,5.586750333742465,40372,2220.2894945957,461.0,55,86.699143409729,21.07322120666504,58474.0,10.1,5.2,12.452830189,22.814178576,34.6,24.1,21.091525443,12.4,9.4,20.682651343,19.525909046,66.820311319
somerset,pa,45466.52695199152,20278.251951991515,1084.262,8.599663978742523,73447,5287.012034932999,1900.0,55,88.82744121551514,16.722692489624023,51916.0,11.7,6.7,10.494652406,23.748792197,40.2,30.5,20.786231128,13.0,11.3,17.747491388,22.977112748,70.802140413
sullivan,pa,4588.103004041083,2299.4990040410835,87.252,7.719917057904801,6066,594.3202458818,195.0,55,89.90122985839844,18.02056121826172,52821.0,12.3,7.4,10.0,23.448735092,28.1,25.8,21.306628889,13.9,11.9,10.517639301,29.03066271,100.0
susquehanna,pa,25347.34787359611,10456.131873596109,820.634,7.513504980680652,40328,3373.5717137036995,879.0,55,90.45395851135254,19.16823959350586,55560.0,11.6,5.5,13.070956622,22.930456974,36.9,30.5,20.739624708,13.4,10.8,18.441281492,24.288335648,84.029892056
tioga,pa,37546.12525951323,17018.468259513233,965.42,10.47772185376014,40591,3583.4245061620004,1409.0,55,91.41438388824463,19.73972511291504,47683.0,11.5,6.6,11.972704715,23.424900883,34.8,24.2,20.929410464,12.4,12.1,19.908354069,22.554260797,90.109811581
union,pa,12358.37298415476,3251.122984154759,734.698,4.820948713768787,44923,2563.4732327392,475.0,55,87.84385681152344,25.448650360107422,62306.0,11.1,4.7,11.836734694,20.265422582,29.9,20.1,21.431328267,8.7,9.5,17.623489081,18.567326314,42.814870848
venango,pa,39995.548861517294,22102.28986151729,1020.395,9.079382674641897,50668,4405.0956210076,1906.0,55,91.01609897613525,19.282133102416992,52559.0,14.0,6.8,9.9657924743,24.076983506,35.7,26.7,21.879925143,14.8,12.3,19.096865872,23.093471224,54.755928998
warren,pa,34204.62700905657,16948.11700905657,648.391,9.499310353820011,39191,3600.7484475230003,1629.0,55,93.1955714225769,19.416173934936523,52729.0,11.1,6.7,9.9736765136,22.261766547,34.1,20.9,20.830952916,10.3,11.3,19.297797964,23.515603072,55.042448882
washington,pa,103675.4000939936,48524.80409399359,4910.567,6.779495048153416,206865,15292.49588024,4269.0,55,93.51259803771973,30.649946212768555,65808.0,8.6,6.6,10.095953275,19.374381314,38.1,22.4,21.992175952,13.3,9.6,19.411693617,21.048026491,30.824752189
wayne,pa,33109.88770970845,13622.679709708447,1126.694,7.65447163234474,51361,4325.5614887642,1197.0,55,89.99185466766357,20.655162811279297,55627.0,10.5,6.6,14.921875,21.261029966,30.0,25.6,21.567584888,11.5,10.9,16.286676661,24.577013687,88.093975995
westmoreland,pa,188472.78712029802,92210.05412029802,8186.232,7.468787488139162,348899,25234.7234969,8454.0,55,94.82755947113037,30.270246505737305,59349.0,9.3,6.3,10.211337152,19.544119133,30.4,22.8,22.117507174,11.6,9.9,18.2201726,23.291267673,25.363598772
wyoming,pa,17892.347275012846,7326.976275012845,450.592,9.096350032348862,26794,1966.9809551505,596.0,55,92.8249282836914,20.65395736694336,59305.0,10.4,6.3,12.268518519,22.595104846,31.2,30.8,22.125845561,12.4,9.7,19.399865642,21.878032395,83.455934361
york,pa,220610.90358494507,87098.72458494511,11382.993,7.580256719543258,449058,29103.3551695117,8318.0,55,90.3239631652832,25.198379516601562,71655.0,7.1,5.4,12.907788878,20.596656567,30.8,20.9,18.485054659,12.5,9.1,21.981347621,17.954696275,24.720441776
bristol,ri,30621.13032945439,15276.710329454389,1311.548,10.726212644301373,48479,2854.794263819,1008.0,3,90.74639892578125,49.180850982666016,94591.0,8.2,4.7,16.086065574,14.411363651,22.9,19.0,20.289802432,7.8,8.1,18.643123827,20.204624683,1.1428571429
kent,ri,119814.5279959857,56761.78999598569,5133.658,10.282035097428016,164292,11652.802860589001,4002.0,3,92.43601560592651,32.6797981262207,82413.0,7.5,5.2,16.213866551,18.515666463,30.4,23.4,20.421654972,11.0,9.2,18.626591678,19.369171962,7.9863744147
newport,ri,56805.822015388185,18604.33101538818,5114.671,6.3738668238939065,82082,8912.3013682116,1943.0,3,94.71403789520264,49.71714401245117,81218.0,9.5,4.9,16.346696781,14.87918866,25.4,19.0,25.449361238,8.5,9.0,16.678443508,22.766258132,12.092220828
providence,ri,376506.87635658926,186290.68266658924,14611.235,13.046472510425367,638931,28858.902362744,10248.0,3,86.2688798904419,30.32427215576172,67752.0,12.4,6.0,19.468265783,17.637068718,29.5,25.4,18.585651764,10.6,12.0,20.483275972,15.61717932,5.508826857
washington,ri,68880.60895190573,27374.80895190573,4165.399,8.370754219319295,125577,8228.721946337,2469.0,3,94.69267654418945,45.980712890625,83925.0,7.8,4.9,15.208627293,16.234344134,25.5,18.7,24.433705418,8.7,7.8,16.158213686,21.468103235,30.823206987
abbeville,sc,20799.097554019612,8197.494554019611,462.973,13.127908135588969,24527,1584.3421007521001,675.0,18,82.90206527709961,18.316314697265625,47219.0,15.3,4.5,13.897763578,22.618539168,36.7,27.6,16.710137626,16.5,14.4,19.814897868,22.354955763,78.577330133
aiken,sc,183219.62048937927,91128.4594893793,6147.661,14.784446349110725,170872,12392.7278819203,5622.0,18,89.16859531402588,27.77865982055664,57128.0,13.0,3.4,12.997488776,19.056105413,36.4,28.2,18.710293799,13.3,10.6,21.383842877,19.893253429,36.99898188
allendale,sc,7438.337541278066,3375.5895412780656,294.628,17.39109491903922,8688,427.7095591684,205.0,18,77.0816421508789,10.436617851257324,32701.0,31.6,7.8,16.894977169,25.958734278,36.9,30.4,14.624154349,22.3,17.7,19.049263352,20.925414365,68.25990978
anderson,sc,130352.38418234492,47185.60918234492,3616.694,10.062011236935096,202558,12954.903459444999,4738.0,18,85.64428234100342,24.110559463500977,52667.0,14.0,3.7,13.150127894,20.01718701,35.2,28.6,15.872403834,15.4,10.9,22.660176345,18.328577494,37.925782628
bamberg,sc,12012.09876860032,4879.652768600319,309.743,11.736693122293335,14066,1023.4653529267,394.0,18,79.42796516418457,18.13559341430664,39969.0,21.0,7.5,14.324082363,22.07382104,40.2,36.4,14.763728398,21.4,16.7,18.782880705,22.408644959,54.506786764
barnwell,sc,17616.210606378234,7255.946606378232,482.199,13.477125521343472,20866,1307.119279885,523.0,18,82.29881858825684,14.650718688964844,41717.0,21.6,6.5,15.014836795,23.011741486,41.3,31.0,15.165644678,18.0,17.1,23.660500335,18.90156235,82.542769992
beaufort,sc,174792.36123355635,46655.65676355636,12989.007,7.849036988341809,192122,22269.274752199002,5485.0,18,93.44595193862915,42.040523529052734,76515.0,9.6,3.5,16.877453118,16.355341115,25.0,17.0,25.176023794,8.3,8.6,18.249341564,28.007203756,19.646434449
berkeley,sc,323067.29241903406,111595.00741903402,24001.071,13.727958026087714,227907,23533.528570316,9342.0,18,89.0561408996582,25.382719039916992,70371.0,11.1,3.6,13.557468908,17.121820619,37.8,24.7,19.370606424,13.6,9.2,23.763640432,14.161916922,28.953627638
calhoun,sc,14625.917426368447,8287.731426368448,244.566,13.010306585569998,14553,1124.1793058582,498.0,18,86.39739990234375,18.811513900756836,50977.0,15.5,4.5,17.886178862,20.209755028,45.4,34.7,17.927932408,14.9,12.5,18.731533017,23.933209647,100.0
charleston,sc,403188.3636623454,200068.19299234537,22219.29,11.40358022132864,411406,35356.296517145,11724.0,18,92.44258642196655,45.298179626464844,72451.0,11.9,3.6,18.390133074,14.28402318,28.6,20.1,24.295820394,11.2,9.6,19.44915728,16.972528354,10.880931101
cherokee,sc,31399.85864715194,12300.998647151944,570.87,8.835946735310982,57300,3553.6496074234,1169.0,18,81.47488975524902,14.382625579833984,45085.0,14.6,5.1,10.327148438,23.056512871,44.4,37.4,16.361117923,15.9,13.2,22.877835951,17.113438045,61.049474179
chester,sc,24883.417761385565,8792.152761385565,669.717,11.755960508892537,32244,2116.6639461372,838.0,18,83.7160758972168,13.712077140808105,45366.0,18.3,5.9,13.807024627,24.259403517,42.7,34.4,17.507633757,16.7,14.2,22.363850639,19.17876194,71.783343392
chesterfield,sc,32237.326604066908,11342.949604066911,511.332,12.32218442158544,45650,2616.2022496267,1033.0,18,77.77812576293945,12.391461372375488,44792.0,19.7,4.5,15.077847583,24.635261184,37.5,33.7,14.150074495,17.2,13.6,21.846659365,19.025191676,73.766422733
